92.671875, 15.96031498428545
93.84375, 16.677089110741356
94.13020833333334, 18.141633157700127
91.55208333333334, 19.519804954705123
91.5, 21.483141523386948
89.36458333333334, 21.580606396746163
87.95833333333334, 19.632291088925864
85.74479166666667, 19.663113560732114
84.65104166666667, 17.548755546311703
81.99479166666667, 16.048304908485857
83.296875, 14.269383203919395
86.23958333333334, 14.871649103346275
87.515625, 16.470402338694768
90.90104166666667, 17.206270798668886
89.65104166666667, 15.557629645036052
91.44791666666667, 14.611203549639491
88.609375, 13.360134729155112
85.14583333333334, 16.068439175448326
88.609375, 17.786091467923832
86.890625, 18.00049107968201
